# Predict 10 timestamps - 1K Epochs ....

kostakis@DESKTOP-HM9Q2U8:~/dev/Akis-Kostakis-Diploma-Thesis/RNN$ ./lstm.out -epochs 1000

LSTM Multi-Step Ahead Prediction
Configuration:
Lookback window (K): 10 timesteps
  Prediction horizon (N): 10 timesteps
  Input features: 9
  Output features: 3
  Epochs: 1000

Data/dataset_1.csv rows: 3397 Cols: 9 (3397x9)
Number of training samples: 3378 after removing windowSize and loopback
Converted eigen matrix to Tensor
Tensor shape: [3397, 9]
Angles tensor shape: [3397, 3]

Data Shapes
X (inputs):  [3378, 10, 9]
y (targets): [3378, 10, 3]

Model Created
Architecture: Input(9) -> LSTM(128) -> FC(30)

Training Configuration
Batch size: 32
Epochs: 1000
Learning rate: 0.001
Optimizer: Adam
Loss function: torch::nn::MSELossImpl

Starting Training
Epoch   0 | Loss: 0.010712
Epoch 2450 | Loss: 0.000012
Epoch 2460 | Loss: 0.000022
Epoch 2470 | Loss: 0.000016
Epoch 2480 | Loss: 0.000016
Epoch 2490 | Loss: 0.000017
  -- Saved model: lstm_model_epoch_2500.pt
Epoch 2500 | Loss: 0.000016
Epoch 2510 | Loss: 0.000024
Epoch 2520 | Loss: 0.000024
Epoch 2530 | Loss: 0.000027
Epoch 2540 | Loss: 0.000024
Epoch 2550 | Loss: 0.000024
Epoch 2560 | Loss: 0.000023
Epoch 2570 | Loss: 0.000021
Epoch 2580 | Loss: 0.000019
Epoch 2590 | Loss: 0.000018
  -- Saved model: lstm_model_epoch_2600.pt
Epoch 2600 | Loss: 0.000016
Epoch 2610 | Loss: 0.000017
Epoch 2620 | Loss: 0.000018
Epoch 2630 | Loss: 0.000015
Epoch 2640 | Loss: 0.000018
Epoch 2650 | Loss: 0.000015
Epoch 2660 | Loss: 0.000019
Epoch 2670 | Loss: 0.000017
Epoch 2680 | Loss: 0.000024
Epoch 2690 | Loss: 0.000017
  -- Saved model: lstm_model_epoch_2700.pt
Epoch 2700 | Loss: 0.000017
Epoch 2710 | Loss: 0.000035
Epoch 2720 | Loss: 0.000034
Epoch 2730 | Loss: 0.000034
Epoch 2740 | Loss: 0.000031
Epoch 2750 | Loss: 0.000027
Epoch 2760 | Loss: 0.000030
Epoch 2770 | Loss: 0.000019
Epoch 2780 | Loss: 0.000018
Epoch 2790 | Loss: 0.000018
  -- Saved model: lstm_model_epoch_2800.pt
Epoch 2800 | Loss: 0.000015
Epoch 2810 | Loss: 0.000015
Epoch 2820 | Loss: 0.000021
Epoch 2830 | Loss: 0.000017
Epoch 2840 | Loss: 0.000023
Epoch 2850 | Loss: 0.000028
Epoch 2860 | Loss: 0.000032
Epoch 2870 | Loss: 0.000030
Epoch 2880 | Loss: 0.000027
Epoch 2890 | Loss: 0.000021
  -- Saved model: lstm_model_epoch_2900.pt
Epoch 2900 | Loss: 0.000019
Epoch 2910 | Loss: 0.000020
Epoch 2920 | Loss: 0.000018
Epoch 2930 | Loss: 0.000014
Epoch 2940 | Loss: 0.000027
Epoch 2950 | Loss: 0.000024
Epoch 2960 | Loss: 0.000029
Epoch 2970 | Loss: 0.000022
Epoch 2980 | Loss: 0.000020
Epoch 2990 | Loss: 0.000017
Epoch 2999 | Loss: 0.000016
  -- Saved model: lstm_model_epoch_3000.pt

Training Complete
Elapsed(s) = 3010
Evaluating RMSE for each prediction step
Calculated all predictions size: [3383, 5, 3]
Overall Metrics:
  RMSE (all): 0.005784 rad = 0.331 deg
  MAE  (all): 0.004226 rad = 0.242 deg

RMSE per angle (all samples, all steps):
  Roll  RMSE: 0.007182 rad = 0.411 deg
  Pitch RMSE: 0.006081 rad = 0.348 deg
  Yaw   RMSE: 0.003435 rad = 0.197 deg

RMSE per step
Step | Roll (deg) | Pitch (deg) | Yaw (deg)
-----+------------+-------------+-----------
   1 |   0.342970 |    0.252574 |  0.133922
   2 |   0.369070 |    0.264470 |  0.149232
   3 |   0.375247 |    0.297349 |  0.175275
   4 |   0.453891 |    0.401733 |  0.216613
   5 |   0.495949 |    0.472658 |  0.275322
